Timestamp,Extruder_Temp_C,Melt_Pressure_Bar,Metering_Pump_RPM,Godet1_Torque_Nm,Godet2_Torque_Nm,Spinning_Speed_mpm,Fiber_Tension_cN,Tear_Detected
2026-04-26 08:30:18,272.02,180.44,17.98,9.68,19.5,3202.0,3.1,0
2026-04-26 08:30:19,271.99,179.82,18.07,10.3,17.41,3201.2,3.07,0
2026-04-26 08:30:20,271.99,181.03,18.02,9.92,17.12,3197.6,3.25,0
2026-04-26 08:30:21,271.99,179.8,18.16,9.91,17.8,3199.9,3.25,0
2026-04-26 08:30:22,271.99,181.92,17.9,9.93,18.44,3196.4,2.95,0
2026-04-26 08:30:23,271.97,180.89,18.09,10.29,18.43,3199.8,3.11,0
2026-04-26 08:30:24,271.97,180.81,18.0,9.87,16.58,3188.3,2.9,0
2026-04-26 08:30:25,271.98,181.65,18.07,10.63,18.73,3202.1,3.16,0
2026-04-26 08:30:26,271.96,181.94,17.96,10.89,17.0,3199.4,3.27,0
2026-04-26 08:30:27,271.99,180.98,18.11,9.92,17.23,3198.3,3.08,0
2026-04-26 08:30:28,271.99,180.22,18.03,9.78,17.97,3201.1,3.15,0
2026-04-26 08:30:29,271.99,179.22,17.93,10.02,17.13,3192.8,3.03,0
2026-04-26 08:30:30,272.01,180.32,18.0,9.81,19.29,3209.6,3.41,0
2026-04-26 08:30:31,272.01,180.39,17.98,9.64,18.2,3199.5,3.18,0
2026-04-26 08:30:32,272.04,181.13,18.05,10.47,19.37,3199.3,3.14,0
2026-04-26 08:30:33,272.04,180.68,17.88,9.74,17.51,3195.2,2.85,0
2026-04-26 08:30:34,272.03,181.7,18.0,9.4,17.91,3200.1,3.05,0
2026-04-26 08:30:35,272.04,180.41,18.04,9.53,19.38,3206.9,3.32,0
2026-04-26 08:30:36,272.01,180.95,18.0,10.23,18.24,3205.2,3.23,0
2026-04-26 08:30:37,272.01,182.19,18.13,10.74,19.45,3204.3,3.27,0
2026-04-26 08:30:38,272.01,181.35,18.08,10.67,18.6,3202.7,3.34,0
2026-04-26 08:30:39,272.01,180.94,18.0,9.98,16.01,3198.2,2.95,0
2026-04-26 08:30:40,272.0,180.4,18.02,10.71,18.51,3192.7,3.07,0
2026-04-26 08:30:41,271.96,180.34,18.03,9.91,18.67,3199.0,3.05,0
2026-04-26 08:30:42,271.94,180.12,18.04,9.88,18.69,3198.8,3.17,0
2026-04-26 08:30:43,271.94,180.43,17.82,8.93,16.79,3205.2,3.2,0
2026-04-26 08:30:44,271.95,181.73,17.97,9.84,17.56,3201.5,3.35,0
2026-04-26 08:30:45,271.92,180.74,17.85,10.75,18.01,3208.1,3.28,0
2026-04-26 08:30:46,271.95,179.63,18.13,11.02,17.69,3206.0,3.16,0
2026-04-26 08:30:47,271.93,182.73,17.99,9.49,19.26,3197.7,3.1,0
2026-04-26 08:30:48,271.96,181.3,17.98,9.87,17.45,3191.0,2.96,0
2026-04-26 08:30:49,271.97,179.58,18.09,10.8,18.39,3206.9,3.35,0
2026-04-26 08:30:50,271.95,180.53,18.04,10.28,18.85,3206.8,3.28,0
2026-04-26 08:30:51,272.0,181.11,17.89,8.59,18.05,3193.2,3.21,0
2026-04-26 08:30:52,271.97,182.69,17.99,10.43,15.78,3207.5,3.24,0
2026-04-26 08:30:53,271.99,179.89,17.97,10.46,17.6,3201.9,3.13,0
2026-04-26 08:30:54,272.01,181.98,17.83,9.56,16.92,3200.8,3.05,0
2026-04-26 08:30:55,272.0,182.4,17.93,10.2,18.8,3208.1,3.27,0
2026-04-26 08:30:56,272.03,180.39,17.98,9.69,18.17,3206.7,3.26,0
2026-04-26 08:30:57,272.03,180.74,17.99,8.85,18.21,3203.3,3.19,0
2026-04-26 08:30:58,272.03,179.98,17.85,10.61,16.48,3202.4,3.15,0
2026-04-26 08:30:59,272.04,180.82,18.12,10.12,17.94,3203.1,3.1,0
2026-04-26 08:31:00,272.04,180.98,17.99,10.72,18.77,3198.0,2.97,0
2026-04-26 08:31:01,272.06,181.69,18.0,10.42,19.11,3199.7,3.05,0
2026-04-26 08:31:02,272.08,182.13,18.04,9.64,18.3,3195.5,3.12,0
2026-04-26 08:31:03,272.03,180.27,17.92,9.89,16.83,3198.3,3.2,0
2026-04-26 08:31:04,272.07,179.07,18.05,10.21,18.9,3198.2,3.05,0
2026-04-26 08:31:05,272.02,180.99,17.96,10.36,18.39,3196.8,2.94,0
2026-04-26 08:31:06,272.05,181.32,17.91,10.19,17.95,3200.7,3.1,0
2026-04-26 08:31:07,272.08,181.29,18.06,10.49,16.28,3198.4,3.27,0
2026-04-26 08:31:08,272.05,180.7,18.15,9.95,18.91,3202.5,3.25,0
2026-04-26 08:31:09,272.04,181.15,18.07,9.18,17.04,3191.9,2.99,0
2026-04-26 08:31:10,272.01,182.52,18.09,9.94,18.24,3199.4,3.18,0
2026-04-26 08:31:11,272.01,181.39,17.95,10.13,18.09,3200.7,3.27,0
2026-04-26 08:31:12,272.0,180.63,17.84,9.34,19.14,3198.4,2.95,0
2026-04-26 08:31:13,272.02,180.51,18.15,9.3,17.85,3199.1,3.04,0
2026-04-26 08:31:14,272.05,180.86,18.21,9.91,17.51,3192.1,2.89,0
2026-04-26 08:31:15,272.09,182.68,18.15,9.87,19.37,3201.8,3.19,0
2026-04-26 08:31:16,272.07,180.85,17.97,10.05,17.67,3203.2,3.18,0
2026-04-26 08:31:17,272.07,181.01,17.88,9.92,18.8,3202.5,3.22,0
2026-04-26 08:31:18,272.03,180.53,17.89,10.97,18.15,3205.2,3.15,0
2026-04-26 08:31:19,272.01,182.1,17.83,10.67,17.26,3201.0,3.26,0
2026-04-26 08:31:20,272.03,182.97,17.99,9.48,18.14,3202.4,3.14,0
2026-04-26 08:31:21,272.07,181.49,18.16,9.76,18.6,3200.8,3.18,0
2026-04-26 08:31:22,272.04,181.1,17.99,10.56,19.29,3203.4,3.29,0
2026-04-26 08:31:23,272.02,181.05,18.03,9.99,18.71,3192.1,3.05,0
2026-04-26 08:31:24,272.02,178.63,18.14,9.8,17.5,3195.5,3.05,0
2026-04-26 08:31:25,272.03,181.76,17.96,9.75,17.69,3207.9,3.34,0
2026-04-26 08:31:26,272.01,181.14,18.2,9.17,17.01,3187.7,3.03,0
2026-04-26 08:31:27,272.02,181.44,18.2,9.71,17.01,3199.3,3.14,0
2026-04-26 08:31:28,272.01,180.29,17.99,10.37,18.18,3205.9,3.14,0
2026-04-26 08:31:29,272.01,180.62,17.94,10.83,17.7,3199.5,3.15,0
2026-04-26 08:31:30,272.02,180.6,18.07,9.58,18.46,3198.0,3.05,0
2026-04-26 08:31:31,272.02,182.03,17.97,9.51,16.27,3200.6,2.88,0
2026-04-26 08:31:32,272.01,180.63,17.88,9.88,17.31,3198.2,3.11,0
2026-04-26 08:31:33,272.01,183.09,18.13,10.52,17.43,3200.2,3.11,0
2026-04-26 08:31:34,272.01,181.43,18.12,9.14,18.74,3196.6,3.15,0
2026-04-26 08:31:35,272.0,179.72,18.02,10.95,17.44,3205.5,3.14,0
2026-04-26 08:31:36,271.99,180.87,17.87,10.2,18.61,3207.1,3.09,0
2026-04-26 08:31:37,272.03,180.36,17.88,9.61,17.86,3199.3,3.1,0
2026-04-26 08:31:38,272.05,178.83,18.01,8.92,18.42,3193.1,3.0,0
2026-04-26 08:31:39,272.04,182.62,17.95,10.25,18.32,3197.4,3.06,0
2026-04-26 08:31:40,272.06,181.73,17.97,9.88,18.04,3199.1,3.08,0
2026-04-26 08:31:41,272.05,181.56,18.1,10.19,17.71,3202.5,3.04,0
2026-04-26 08:31:42,272.08,181.2,18.07,9.35,16.22,3195.0,2.98,0
2026-04-26 08:31:43,272.09,179.66,18.14,9.69,17.97,3196.2,2.98,0
2026-04-26 08:31:44,272.08,180.56,17.9,9.86,18.58,3202.6,3.25,0
2026-04-26 08:31:45,272.09,181.89,17.97,10.14,17.02,3204.7,3.23,0
2026-04-26 08:31:46,272.05,179.98,18.08,9.54,16.83,3196.9,3.01,0
2026-04-26 08:31:47,272.03,178.48,18.04,8.97,17.8,3193.3,3.14,0
2026-04-26 08:31:48,272.0,180.77,18.15,12.02,19.26,3216.4,3.4,0
2026-04-26 08:31:49,272.0,180.86,18.04,9.47,17.44,3203.9,3.23,0
2026-04-26 08:31:50,272.04,181.16,18.18,10.04,17.46,3198.7,3.05,0
2026-04-26 08:31:51,272.1,181.78,18.05,9.29,16.79,3204.3,3.35,0
2026-04-26 08:31:52,272.12,181.7,18.11,8.98,19.06,3199.4,3.09,0
2026-04-26 08:31:53,272.13,181.32,17.97,10.22,17.22,3204.3,3.19,0
2026-04-26 08:31:54,272.08,182.24,18.0,10.12,18.48,3200.8,3.1,0
2026-04-26 08:31:55,272.07,179.52,18.09,10.65,18.0,3200.5,3.13,0
2026-04-26 08:31:56,272.05,181.53,18.16,10.18,19.0,3199.4,3.21,0
2026-04-26 08:31:57,272.03,181.64,18.07,9.64,16.93,3192.8,3.04,0
2026-04-26 08:31:58,272.03,179.78,17.99,9.91,18.63,3209.7,3.3,0
2026-04-26 08:31:59,272.02,179.51,18.14,10.56,16.36,3195.3,3.18,0
2026-04-26 08:32:00,271.97,180.24,17.78,10.19,16.04,3193.2,3.05,0
2026-04-26 08:32:01,271.99,180.33,17.86,9.33,18.41,3198.9,3.04,0
2026-04-26 08:32:02,271.96,181.73,18.07,9.83,16.28,3195.2,2.87,0
2026-04-26 08:32:03,271.97,180.37,18.0,10.06,17.8,3199.7,3.06,0
2026-04-26 08:32:04,272.02,180.15,18.06,9.96,19.02,3203.4,3.21,0
2026-04-26 08:32:05,272.0,180.39,18.01,10.58,18.9,3205.0,3.26,0
2026-04-26 08:32:06,271.93,182.08,18.06,10.58,17.71,3204.1,3.32,0
2026-04-26 08:32:07,271.92,180.98,17.92,9.84,16.64,3198.5,2.96,0
2026-04-26 08:32:08,271.95,180.8,18.06,9.87,18.42,3200.2,3.06,0
2026-04-26 08:32:09,272.0,180.89,18.1,10.83,19.2,3202.0,3.02,0
2026-04-26 08:32:10,271.97,182.28,18.12,10.11,16.94,3191.2,2.79,0
2026-04-26 08:32:11,271.98,180.24,18.2,10.15,17.53,3202.9,3.1,0
2026-04-26 08:32:12,271.97,182.3,18.02,8.89,17.14,3192.7,2.99,0
2026-04-26 08:32:13,271.97,181.19,18.03,10.58,19.07,3210.2,3.38,0
2026-04-26 08:32:14,272.03,180.86,17.85,10.27,18.86,3198.0,2.96,0
2026-04-26 08:32:15,272.0,183.5,17.95,8.59,16.95,3199.1,3.0,0
2026-04-26 08:32:16,272.0,179.95,17.98,9.97,16.57,3196.2,2.84,0
2026-04-26 08:32:17,272.02,180.65,18.11,9.67,19.68,3196.9,3.06,0
2026-04-26 08:32:18,272.04,179.79,17.94,10.34,18.54,3211.4,3.25,0
2026-04-26 08:32:19,272.04,181.97,18.08,9.73,18.48,3204.7,3.36,0
2026-04-26 08:32:20,272.05,182.72,18.0,9.62,16.98,3192.3,2.98,0
2026-04-26 08:32:21,272.04,182.69,17.98,11.0,18.84,3207.5,3.23,0
2026-04-26 08:32:22,272.05,182.25,18.02,10.02,19.13,3206.0,3.15,0
2026-04-26 08:32:23,272.04,180.82,17.96,10.43,18.16,3198.6,2.92,0
2026-04-26 08:32:24,272.06,180.66,17.96,9.66,19.48,3201.5,2.99,0
2026-04-26 08:32:25,272.05,179.35,17.83,10.38,17.73,3199.9,3.03,0
2026-04-26 08:32:26,272.06,183.06,17.98,10.4,18.38,3209.9,3.22,0
2026-04-26 08:32:27,272.06,181.5,17.95,10.02,17.95,3196.0,2.92,0
2026-04-26 08:32:28,272.08,180.55,17.95,10.03,18.42,3200.7,3.15,0
2026-04-26 08:32:29,272.08,182.37,18.04,10.24,18.05,3197.9,3.1,0
2026-04-26 08:32:30,272.04,180.05,18.07,8.43,16.54,3192.8,2.91,0
2026-04-26 08:32:31,272.07,181.44,18.02,9.73,18.91,3211.0,3.51,0
2026-04-26 08:32:32,272.05,180.85,18.1,9.97,17.35,3194.1,2.8,0
2026-04-26 08:32:33,272.03,181.65,18.06,9.02,17.6,3201.1,3.13,0
2026-04-26 08:32:34,272.02,180.94,17.97,9.39,17.5,3191.3,2.9,0
2026-04-26 08:32:35,272.05,179.57,17.95,9.89,17.11,3198.0,3.0,0
2026-04-26 08:32:36,272.0,181.07,18.03,9.67,17.22,3202.1,3.07,0
2026-04-26 08:32:37,272.08,182.09,18.06,9.49,15.66,3195.9,3.01,0
2026-04-26 08:32:38,272.1,181.02,18.14,10.25,19.57,3202.9,3.13,0
2026-04-26 08:32:39,272.11,181.83,18.12,10.45,18.36,3198.7,3.03,0
2026-04-26 08:32:40,272.11,180.01,17.95,9.75,18.25,3205.8,3.08,0
2026-04-26 08:32:41,272.11,181.03,17.99,9.98,17.87,3206.8,3.07,0
2026-04-26 08:32:42,272.13,180.44,18.07,9.52,15.52,3197.1,3.01,0
2026-04-26 08:32:43,272.14,181.82,18.11,8.8,17.44,3200.4,3.06,0
2026-04-26 08:32:44,272.16,181.11,18.09,10.11,18.63,3200.9,3.09,0
2026-04-26 08:32:45,272.16,181.77,17.99,10.59,18.94,3203.1,3.14,0
2026-04-26 08:32:46,272.15,182.16,17.87,10.51,18.52,3200.1,3.04,0
2026-04-26 08:32:47,272.15,181.77,17.9,9.6,18.18,3201.0,3.09,0
2026-04-26 08:32:48,272.14,181.35,18.03,9.33,18.97,3198.8,2.98,0
2026-04-26 08:32:49,272.17,180.09,18.03,10.03,17.77,3200.6,3.26,0
2026-04-26 08:32:50,272.19,181.09,17.89,10.67,19.26,3206.5,3.14,0
2026-04-26 08:32:51,272.11,180.52,18.0,10.21,17.89,3203.2,3.12,0
2026-04-26 08:32:52,272.13,180.72,18.06,10.28,17.51,3203.5,3.09,0
2026-04-26 08:32:53,272.14,180.69,17.88,10.72,17.41,3203.6,3.09,0
2026-04-26 08:32:54,272.14,180.09,18.11,9.6,17.1,3199.2,3.08,0
2026-04-26 08:32:55,272.13,179.11,17.96,9.95,18.62,3201.6,3.12,0
2026-04-26 08:32:56,272.15,180.41,18.13,10.6,17.08,3194.6,2.94,0
2026-04-26 08:32:57,272.18,181.28,17.95,10.16,17.55,3206.3,3.19,0
2026-04-26 08:32:58,272.16,179.73,17.9,8.81,17.74,3186.1,2.74,0
2026-04-26 08:32:59,272.17,181.1,17.95,9.65,18.24,3199.6,3.12,0
2026-04-26 08:33:00,272.14,182.97,17.99,9.76,19.11,3205.7,3.41,0
2026-04-26 08:33:01,272.11,182.08,17.96,9.91,18.0,3193.2,2.87,0
2026-04-26 08:33:02,272.09,182.69,17.98,9.63,17.52,3202.0,3.17,0
2026-04-26 08:33:03,272.12,181.45,18.03,10.0,17.86,3196.6,3.03,0
2026-04-26 08:33:04,272.14,182.24,17.98,9.56,17.99,3198.2,3.12,0
2026-04-26 08:33:05,272.15,180.35,17.99,9.13,17.55,3204.7,3.26,0
2026-04-26 08:33:06,272.17,180.44,17.83,10.19,17.18,3201.0,3.13,0
2026-04-26 08:33:07,272.18,178.35,18.04,9.67,16.85,3189.8,2.88,0
2026-04-26 08:33:08,272.17,182.27,17.99,10.06,19.34,3195.1,2.95,0
2026-04-26 08:33:09,272.18,182.63,18.16,9.86,17.96,3204.9,3.11,0
2026-04-26 08:33:10,272.2,180.55,17.91,9.7,19.12,3202.2,3.13,0
2026-04-26 08:33:11,272.22,180.85,17.82,10.55,18.15,3208.7,3.14,0
2026-04-26 08:33:12,272.25,180.37,18.06,11.1,19.22,3208.4,3.2,0
2026-04-26 08:33:13,272.26,181.51,18.03,9.94,18.62,3198.3,3.16,0
2026-04-26 08:33:14,272.27,182.26,17.9,10.71,19.51,3212.5,3.35,0
2026-04-26 08:33:15,272.3,179.41,17.85,9.84,18.32,3200.1,3.18,0
2026-04-26 08:33:16,272.3,181.56,18.15,9.04,18.81,3195.2,3.14,0
2026-04-26 08:33:17,272.28,180.86,18.14,10.36,18.11,3196.8,3.01,0
2026-04-26 08:33:18,272.27,181.25,17.75,10.0,18.69,3188.7,2.88,0
2026-04-26 08:33:19,272.25,181.59,17.95,10.68,17.19,3208.0,3.22,0
2026-04-26 08:33:20,272.24,180.93,18.17,10.23,18.76,3208.0,3.17,0
2026-04-26 08:33:21,272.23,181.01,17.95,10.1,17.92,3194.9,2.89,0
2026-04-26 08:33:22,272.21,180.89,17.95,10.4,17.18,3198.9,3.15,0
2026-04-26 08:33:23,272.21,182.07,17.97,10.83,18.49,3200.5,3.12,0
2026-04-26 08:33:24,272.16,181.5,17.89,10.3,16.52,3195.2,3.18,0
2026-04-26 08:33:25,272.16,181.3,17.83,9.68,16.95,3191.2,3.01,0
2026-04-26 08:33:26,272.16,179.81,18.11,9.3,16.34,3198.9,3.0,0
2026-04-26 08:33:27,272.14,180.69,17.82,10.01,19.15,3198.4,3.14,0
2026-04-26 08:33:28,272.16,181.98,18.02,10.05,17.7,3198.1,3.02,0
2026-04-26 08:33:29,272.18,181.13,18.09,10.4,19.8,3201.1,3.23,0
2026-04-26 08:33:30,272.14,181.73,17.85,10.96,19.07,3207.1,3.19,0
2026-04-26 08:33:31,272.12,182.83,17.91,9.89,18.27,3198.5,2.96,0
2026-04-26 08:33:32,272.11,182.09,18.12,11.08,17.58,3200.9,3.03,0
2026-04-26 08:33:33,272.08,181.13,18.05,9.27,17.38,3203.6,3.09,0
2026-04-26 08:33:34,272.1,180.54,17.94,10.32,18.58,3202.8,3.07,0
2026-04-26 08:33:35,272.1,178.5,18.12,9.48,17.76,3196.9,2.98,0
2026-04-26 08:33:36,272.09,180.88,18.12,9.07,16.96,3200.5,3.19,0
2026-04-26 08:33:37,272.04,180.69,18.03,10.01,16.95,3202.7,3.33,0
2026-04-26 08:33:38,272.06,181.42,17.91,9.05,16.89,3194.4,2.85,0
2026-04-26 08:33:39,272.03,180.86,17.96,10.17,19.84,3206.3,3.35,0
2026-04-26 08:33:40,272.03,180.69,18.03,10.3,20.2,3207.2,3.19,0
2026-04-26 08:33:41,272.03,179.24,17.98,10.41,17.95,3196.4,3.06,0
2026-04-26 08:33:42,272.07,180.09,18.09,9.28,18.18,3201.0,2.95,0
2026-04-26 08:33:43,272.04,181.49,17.85,10.58,17.92,3203.2,3.21,0
2026-04-26 08:33:44,271.96,182.7,17.85,9.94,17.09,3197.3,2.85,0
2026-04-26 08:33:45,271.96,180.88,18.02,10.61,19.24,3202.4,3.18,0
2026-04-26 08:33:46,272.01,181.33,17.95,9.82,19.55,3200.8,3.14,0
2026-04-26 08:33:47,272.04,181.97,17.94,9.04,16.84,3192.7,2.97,0
2026-04-26 08:33:48,272.05,180.21,17.82,9.48,18.07,3202.3,3.07,0
2026-04-26 08:33:49,272.03,181.38,18.0,9.13,17.31,3194.5,3.04,0
2026-04-26 08:33:50,272.05,180.29,17.99,10.43,17.95,3204.7,3.23,0
2026-04-26 08:33:51,272.03,181.88,18.07,10.6,18.75,3196.6,3.01,0
2026-04-26 08:33:52,272.04,181.17,18.01,9.69,16.9,3199.2,3.15,0
2026-04-26 08:33:53,272.05,181.33,17.99,10.59,18.78,3206.9,3.22,0
2026-04-26 08:33:54,272.08,180.26,18.12,9.34,18.73,3202.5,3.2,0
2026-04-26 08:33:55,272.15,181.78,17.87,9.87,17.56,3194.6,2.97,0
2026-04-26 08:33:56,272.16,183.16,18.05,10.13,18.41,3194.9,3.01,0
2026-04-26 08:33:57,272.15,180.07,17.83,9.16,17.94,3197.0,3.09,0
2026-04-26 08:33:58,272.15,180.73,17.92,9.98,19.09,3202.0,3.09,0
2026-04-26 08:33:59,272.1,181.28,17.88,10.43,16.89,3201.8,3.01,0
2026-04-26 08:34:00,272.08,181.83,18.08,8.36,17.47,3195.8,3.04,0
2026-04-26 08:34:01,272.07,180.48,17.99,10.43,17.59,3194.2,3.1,0
2026-04-26 08:34:02,272.06,178.2,18.0,10.23,15.95,3201.4,3.16,0
2026-04-26 08:34:03,272.06,182.39,17.89,10.32,17.08,3199.1,3.11,0
2026-04-26 08:34:04,272.04,181.78,17.97,10.23,18.0,3210.8,3.31,0
2026-04-26 08:34:05,272.07,179.29,17.92,9.15,18.77,3200.2,3.17,0
2026-04-26 08:34:06,272.07,180.43,18.04,10.63,17.98,3209.1,3.26,0
2026-04-26 08:34:07,272.07,182.6,17.9,9.72,16.99,3194.1,2.93,0
2026-04-26 08:34:08,272.06,182.48,18.13,9.7,18.18,3192.1,3.05,0
2026-04-26 08:34:09,272.07,181.97,17.83,10.32,16.37,3194.4,2.93,0
2026-04-26 08:34:10,272.09,180.87,17.92,10.62,16.7,3205.9,3.3,0
2026-04-26 08:34:11,272.07,181.12,18.17,11.31,18.24,3208.8,3.38,0
2026-04-26 08:34:12,272.05,180.89,17.96,9.92,16.61,3196.1,3.08,0
2026-04-26 08:34:13,272.04,182.15,17.87,9.56,16.73,3197.7,2.93,0
2026-04-26 08:34:14,272.01,180.13,18.02,9.67,18.11,3194.2,2.99,0
2026-04-26 08:34:15,271.99,180.19,17.95,9.85,18.16,3190.9,2.9,0
2026-04-26 08:34:16,271.98,182.0,17.92,10.65,18.85,3203.6,3.12,0
2026-04-26 08:34:17,272.0,180.95,17.89,9.31,18.95,3201.1,3.14,0
2026-04-26 08:34:18,272.01,182.38,18.28,10.01,19.0,3200.1,3.18,0
2026-04-26 08:34:19,272.01,180.33,17.97,10.52,15.88,3193.0,2.91,0
2026-04-26 08:34:20,272.03,180.96,17.81,10.21,18.85,3208.2,3.25,0
2026-04-26 08:34:21,272.03,180.09,18.15,10.36,17.43,3197.5,3.02,0
2026-04-26 08:34:22,272.04,181.03,18.06,10.35,17.56,3202.7,3.27,0
2026-04-26 08:34:23,272.03,179.54,17.92,10.19,18.01,3192.7,2.93,0
2026-04-26 08:34:24,272.04,180.53,17.91,9.56,16.56,3199.0,2.96,0
2026-04-26 08:34:25,272.03,179.58,18.07,9.66,16.69,3201.5,2.97,0
2026-04-26 08:34:26,271.97,181.68,17.98,10.08,18.6,3201.6,3.17,0
2026-04-26 08:34:27,271.96,181.7,17.81,9.26,18.44,3200.8,3.04,0
2026-04-26 08:34:28,272.0,179.27,18.18,9.96,18.26,3202.5,3.22,0
2026-04-26 08:34:29,272.02,182.34,17.96,9.9,16.96,3194.3,2.85,0
2026-04-26 08:34:30,272.05,183.52,18.15,10.93,18.65,3201.0,3.06,0
2026-04-26 08:34:31,272.08,181.08,18.13,10.22,18.58,3200.6,2.97,0
2026-04-26 08:34:32,272.08,180.4,17.9,10.36,18.14,3201.2,3.16,0
2026-04-26 08:34:33,272.08,183.87,18.1,10.6,17.08,3200.4,3.17,0
2026-04-26 08:34:34,272.07,179.72,17.93,9.26,17.28,3193.6,3.0,0
2026-04-26 08:34:35,272.06,181.05,17.81,9.65,18.27,3193.4,2.86,0
2026-04-26 08:34:36,272.08,181.22,17.96,10.77,18.4,3188.9,2.8,0
2026-04-26 08:34:37,272.11,182.4,18.04,10.12,17.98,3204.1,3.2,0
2026-04-26 08:34:38,272.1,181.41,17.95,10.72,18.05,3204.1,3.01,0
2026-04-26 08:34:39,272.09,180.55,17.97,10.65,18.12,3204.2,3.16,0
2026-04-26 08:34:40,272.09,180.09,18.11,9.32,18.31,3201.5,3.28,0
2026-04-26 08:34:41,272.11,180.71,18.01,9.73,16.9,3189.3,2.86,0
2026-04-26 08:34:42,272.07,180.03,17.92,9.87,15.38,3194.9,2.84,0
2026-04-26 08:34:43,272.01,181.05,18.07,10.2,19.01,3200.9,3.06,0
2026-04-26 08:34:44,272.0,180.44,18.02,9.65,19.48,3200.7,3.05,0
2026-04-26 08:34:45,271.97,179.49,17.75,9.4,17.44,3198.9,3.29,0
2026-04-26 08:34:46,271.96,182.23,18.04,9.84,17.26,3201.8,3.31,0
2026-04-26 08:34:47,271.95,180.48,18.04,9.95,17.89,3200.1,3.18,0
2026-04-26 08:34:48,271.94,179.7,18.0,10.62,17.89,3200.6,3.08,0
2026-04-26 08:34:49,271.98,180.82,18.09,10.78,18.6,3196.8,3.16,0
2026-04-26 08:34:50,271.98,181.06,17.93,10.89,18.34,3204.9,3.09,0
2026-04-26 08:34:51,271.99,179.25,18.03,10.34,17.24,3197.8,3.16,0
2026-04-26 08:34:52,272.01,181.34,17.84,9.23,16.55,3193.3,3.06,0
2026-04-26 08:34:53,271.98,179.94,18.04,9.64,18.46,3196.1,3.01,0
2026-04-26 08:34:54,272.01,182.71,18.2,10.04,18.38,3198.3,3.18,0
2026-04-26 08:34:55,272.0,181.53,17.9,9.88,19.15,3205.0,3.15,0
2026-04-26 08:34:56,272.02,180.61,17.92,10.28,17.21,3199.8,2.97,0
2026-04-26 08:34:57,271.99,180.25,17.93,10.32,19.41,3199.1,3.18,0
2026-04-26 08:34:58,271.95,180.87,18.01,10.02,16.23,3193.8,2.97,0
2026-04-26 08:34:59,271.98,181.6,17.89,10.67,18.8,3203.9,3.24,0
2026-04-26 08:35:00,271.98,180.97,18.04,9.42,16.28,3196.7,3.22,0
2026-04-26 08:35:01,271.96,180.76,18.08,10.45,17.34,3199.5,3.02,0
2026-04-26 08:35:02,271.94,181.03,18.05,9.95,19.69,3207.4,3.24,0
2026-04-26 08:35:03,271.97,180.38,17.82,9.63,18.82,3202.5,3.31,0
2026-04-26 08:35:04,271.94,180.63,18.1,9.94,17.07,3191.9,3.01,0
2026-04-26 08:35:05,271.98,178.9,18.09,10.25,17.05,3191.2,2.85,0
2026-04-26 08:35:06,271.96,181.95,18.08,10.23,18.06,3199.7,3.0,0
2026-04-26 08:35:07,271.97,181.29,18.04,9.77,18.05,3193.9,2.93,0
2026-04-26 08:35:08,271.97,180.21,18.02,10.28,19.2,3203.2,3.09,0
2026-04-26 08:35:09,271.98,182.89,18.1,10.08,17.65,3200.2,3.13,0
2026-04-26 08:35:10,271.97,181.07,18.19,9.47,16.76,3200.8,3.13,0
2026-04-26 08:35:11,271.96,179.95,17.9,9.24,17.91,3196.5,3.06,0
2026-04-26 08:35:12,271.96,181.84,18.11,10.31,18.16,3208.7,3.19,0
2026-04-26 08:35:13,271.94,181.37,17.99,10.61,17.81,3214.2,3.38,0
2026-04-26 08:35:14,271.96,181.37,17.99,9.95,18.15,3198.6,2.87,0
2026-04-26 08:35:15,271.94,180.55,17.85,10.41,17.94,3201.8,3.15,0
2026-04-26 08:35:16,271.94,181.42,17.97,9.91,18.27,3200.5,3.23,0
2026-04-26 08:35:17,271.91,180.69,17.9,10.23,17.21,3198.7,2.94,0
2026-04-26 08:35:18,271.85,181.48,17.95,9.76,18.14,3195.8,3.07,0
2026-04-26 08:35:19,271.84,179.02,17.89,10.69,16.62,3194.6,2.94,0
2026-04-26 08:35:20,271.9,180.52,17.96,9.81,17.0,3194.3,3.07,0
2026-04-26 08:35:21,271.92,182.68,17.96,11.25,17.93,3202.0,3.16,0
2026-04-26 08:35:22,271.92,180.19,18.01,10.07,19.24,3197.4,3.09,0
2026-04-26 08:35:23,271.92,180.35,17.84,9.38,17.85,3187.1,2.85,0
2026-04-26 08:35:24,271.92,180.51,17.86,9.64,19.0,3202.2,3.28,0
2026-04-26 08:35:25,271.93,179.75,18.04,9.27,19.12,3199.8,3.13,0
2026-04-26 08:35:26,271.9,178.74,17.92,9.77,21.29,3206.7,3.17,0
2026-04-26 08:35:27,271.93,180.73,18.11,9.63,18.15,3201.9,3.15,0
2026-04-26 08:35:28,271.95,181.11,18.02,9.9,18.69,3192.6,2.92,0
2026-04-26 08:35:29,271.97,180.93,18.06,9.29,18.14,3188.9,2.89,0
2026-04-26 08:35:30,271.98,180.84,18.14,9.95,18.58,3196.4,2.99,0
2026-04-26 08:35:31,271.98,181.03,17.97,10.52,19.23,3196.9,2.97,0
2026-04-26 08:35:32,271.99,182.02,17.94,10.14,17.95,3204.7,3.21,0
